Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06037183300","Census Tract 1833, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1833",,,,1100,58,11,23,53,75,29,17,5,3,104,46,223,107,118,106,122,5.27,1,2.09,4.82,6.82,2.64,1.55,0.45,0.27,9.45,4.18,20.27,9.73,10.73,9.64,11.09
"06037183401","Census Tract 1834.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1834.01",,,,819,46,10,23,13,32,10,52,18,33,62,58,118,93,67,52,132,5.62,1.22,2.81,1.59,3.91,1.22,6.35,2.2,4.03,7.57,7.08,14.41,11.36,8.18,6.35,16.12
"06037183402","Census Tract 1834.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1834.02",,,,1061,89,17,10,44,6,42,38,60,15,42,134,114,127,53,110,160,8.39,1.6,0.94,4.15,0.57,3.96,3.58,5.66,1.41,3.96,12.63,10.74,11.97,5,10.37,15.08
"06037183510","Census Tract 1835.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1835.10",,,,775,27,0,16,0,33,0,20,40,22,79,61,87,79,115,61,135,3.48,0,2.06,0,4.26,0,2.58,5.16,2.84,10.19,7.87,11.23,10.19,14.84,7.87,17.42
"06037183520","Census Tract 1835.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1835.20",,,,1165,59,32,33,38,80,33,38,31,37,55,197,104,108,91,32,197,5.06,2.75,2.83,3.26,6.87,2.83,3.26,2.66,3.18,4.72,16.91,8.93,9.27,7.81,2.75,16.91
"06037183610","Census Tract 1836.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1836.10",,,,1004,21,73,74,23,79,23,35,17,30,21,97,146,142,55,111,57,2.09,7.27,7.37,2.29,7.87,2.29,3.49,1.69,2.99,2.09,9.66,14.54,14.14,5.48,11.06,5.68
"06037183620","Census Tract 1836.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1836.20",,,,1053,18,41,12,30,39,94,9,38,11,99,46,138,89,139,141,109,1.71,3.89,1.14,2.85,3.7,8.93,0.85,3.61,1.04,9.4,4.37,13.11,8.45,13.2,13.39,10.35
"06037183701","Census Tract 1837.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1837.01",,,,1311,25,111,26,65,61,43,118,48,43,48,88,255,75,107,106,92,1.91,8.47,1.98,4.96,4.65,3.28,9,3.66,3.28,3.66,6.71,19.45,5.72,8.16,8.09,7.02
"06037183702","Census Tract 1837.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1837.02",,,,1129,21,6,48,35,20,38,56,28,8,0,112,106,184,94,75,298,1.86,0.53,4.25,3.1,1.77,3.37,4.96,2.48,0.71,0,9.92,9.39,16.3,8.33,6.64,26.4
"06037183810","Census Tract 1838.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1838.10",,,,1518,55,104,7,95,37,82,34,37,33,102,42,238,217,206,114,115,3.62,6.85,0.46,6.26,2.44,5.4,2.24,2.44,2.17,6.72,2.77,15.68,14.3,13.57,7.51,7.58
"06037183820","Census Tract 1838.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1838.20",,,,1269,47,40,13,61,11,21,50,82,109,120,167,164,152,73,43,116,3.7,3.15,1.02,4.81,0.87,1.65,3.94,6.46,8.59,9.46,13.16,12.92,11.98,5.75,3.39,9.14
"06037185101","Census Tract 1851.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1851.01",,,,1015,51,28,0,36,0,83,19,49,51,115,33,152,89,27,115,167,5.02,2.76,0,3.55,0,8.18,1.87,4.83,5.02,11.33,3.25,14.98,8.77,2.66,11.33,16.45
"06037185102","Census Tract 1851.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1851.02",,,,1419,0,37,22,0,11,10,6,0,0,134,72,245,77,60,210,535,0,2.61,1.55,0,0.78,0.7,0.42,0,0,9.44,5.07,17.27,5.43,4.23,14.8,37.7
"06037185202","Census Tract 1852.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1852.02",,,,1501,12,24,115,0,33,41,70,47,11,61,150,151,99,90,121,476,0.8,1.6,7.66,0,2.2,2.73,4.66,3.13,0.73,4.06,9.99,10.06,6.6,6,8.06,31.71
"06037185203","Census Tract 1852.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1852.03",,,,886,40,37,43,59,24,20,30,49,58,65,21,127,56,31,111,115,4.51,4.18,4.85,6.66,2.71,2.26,3.39,5.53,6.55,7.34,2.37,14.33,6.32,3.5,12.53,12.98
"06037185204","Census Tract 1852.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1852.04",,,,718,96,8,6,46,4,10,9,4,3,6,27,113,51,65,112,158,13.37,1.11,0.84,6.41,0.56,1.39,1.25,0.56,0.42,0.84,3.76,15.74,7.1,9.05,15.6,22.01
"06037185310","Census Tract 1853.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1853.10",,,,867,26,45,31,72,0,27,23,19,6,70,105,145,102,78,50,68,3,5.19,3.58,8.3,0,3.11,2.65,2.19,0.69,8.07,12.11,16.72,11.76,9,5.77,7.84
"06037185320","Census Tract 1853.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1853.20",,,,925,76,58,23,16,43,71,34,60,37,78,46,93,69,63,124,34,8.22,6.27,2.49,1.73,4.65,7.68,3.68,6.49,4,8.43,4.97,10.05,7.46,6.81,13.41,3.68
"06037186100","Census Tract 1861, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1861",,,,1838,32,17,80,17,127,39,28,61,21,39,155,220,206,157,219,420,1.74,0.92,4.35,0.92,6.91,2.12,1.52,3.32,1.14,2.12,8.43,11.97,11.21,8.54,11.92,22.85
"06037186201","Census Tract 1862.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1862.01",,,,1296,92,181,23,0,26,0,49,7,36,64,73,195,123,92,107,228,7.1,13.97,1.77,0,2.01,0,3.78,0.54,2.78,4.94,5.63,15.05,9.49,7.1,8.26,17.59
"06037186202","Census Tract 1862.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1862.02",,,,723,28,25,8,10,24,15,6,23,24,19,94,123,116,57,46,105,3.87,3.46,1.11,1.38,3.32,2.07,0.83,3.18,3.32,2.63,13,17.01,16.04,7.88,6.36,14.52
"06037186203","Census Tract 1862.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1862.03",,,,1062,0,2,0,13,30,0,96,34,0,58,66,79,117,116,156,295,0,0.19,0,1.22,2.82,0,9.04,3.2,0,5.46,6.21,7.44,11.02,10.92,14.69,27.78
"06037186301","Census Tract 1863.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1863.01",,,,829,47,0,23,30,67,16,63,12,10,48,83,136,78,40,104,72,5.67,0,2.77,3.62,8.08,1.93,7.6,1.45,1.21,5.79,10.01,16.41,9.41,4.83,12.55,8.69
"06037186302","Census Tract 1863.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1863.02",,,,1850,38,57,70,15,39,102,10,14,81,147,212,190,196,83,156,440,2.05,3.08,3.78,0.81,2.11,5.51,0.54,0.76,4.38,7.95,11.46,10.27,10.59,4.49,8.43,23.78
"06037186401","Census Tract 1864.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1864.01",,,,857,31,45,14,32,53,51,44,54,47,100,104,54,66,28,64,70,3.62,5.25,1.63,3.73,6.18,5.95,5.13,6.3,5.48,11.67,12.14,6.3,7.7,3.27,7.47,8.17
"06037186403","Census Tract 1864.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1864.03",,,,761,16,25,18,19,0,22,37,18,38,81,57,110,85,52,107,76,2.1,3.29,2.37,2.5,0,2.89,4.86,2.37,4.99,10.64,7.49,14.45,11.17,6.83,14.06,9.99
"06037186404","Census Tract 1864.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1864.04",,,,786,64,10,33,19,51,14,40,19,15,45,97,91,47,79,71,91,8.14,1.27,4.2,2.42,6.49,1.78,5.09,2.42,1.91,5.73,12.34,11.58,5.98,10.05,9.03,11.58
"06037187101","Census Tract 1871.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"187101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1871.01",,,,1210,33,7,22,58,6,40,5,60,0,71,96,283,51,103,143,232,2.73,0.58,1.82,4.79,0.5,3.31,0.41,4.96,0,5.87,7.93,23.39,4.21,8.51,11.82,19.17
"06037187102","Census Tract 1871.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"187102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1871.02",,,,1593,80,165,14,73,104,8,30,57,14,109,170,144,107,139,83,296,5.02,10.36,0.88,4.58,6.53,0.5,1.88,3.58,0.88,6.84,10.67,9.04,6.72,8.73,5.21,18.58
"06037187200","Census Tract 1872, Los Angeles County, California","ca","140","00",,,,"06","037",,,"187200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1872",,,,1048,19,91,16,22,37,7,15,60,21,101,89,223,69,79,122,77,1.81,8.68,1.53,2.1,3.53,0.67,1.43,5.73,2,9.64,8.49,21.28,6.58,7.54,11.64,7.35
"06037187300","Census Tract 1873, Los Angeles County, California","ca","140","00",,,,"06","037",,,"187300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1873",,,,1645,17,8,7,59,98,41,10,0,46,97,150,172,181,124,158,477,1.03,0.49,0.43,3.59,5.96,2.49,0.61,0,2.8,5.9,9.12,10.46,11,7.54,9.6,29
"06037188100","Census Tract 1881, Los Angeles County, California","ca","140","00",,,,"06","037",,,"188100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1881",,,,1859,46,236,27,31,19,114,20,19,118,73,155,221,124,256,195,205,2.47,12.69,1.45,1.67,1.02,6.13,1.08,1.02,6.35,3.93,8.34,11.89,6.67,13.77,10.49,11.03
"06037188201","Census Tract 1882.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"188201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1882.01",,,,1572,27,19,10,46,34,64,24,58,11,110,51,227,266,116,176,333,1.72,1.21,0.64,2.93,2.16,4.07,1.53,3.69,0.7,7,3.24,14.44,16.92,7.38,11.2,21.18
"06037188202","Census Tract 1882.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"188202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1882.02",,,,1288,92,9,16,0,37,9,9,36,19,36,32,50,98,91,145,609,7.14,0.7,1.24,0,2.87,0.7,0.7,2.8,1.48,2.8,2.48,3.88,7.61,7.07,11.26,47.28
"06037188300","Census Tract 1883, Los Angeles County, California","ca","140","00",,,,"06","037",,,"188300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1883",,,,1327,24,43,39,42,32,13,0,13,42,66,7,141,201,158,143,363,1.81,3.24,2.94,3.17,2.41,0.98,0,0.98,3.17,4.97,0.53,10.63,15.15,11.91,10.78,27.35
"06037189101","Census Tract 1891.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1891.01",,,,1218,47,21,77,32,25,25,21,0,40,40,150,166,128,140,176,130,3.86,1.72,6.32,2.63,2.05,2.05,1.72,0,3.28,3.28,12.32,13.63,10.51,11.49,14.45,10.67
"06037189102","Census Tract 1891.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1891.02",,,,1952,59,37,22,15,60,118,31,35,12,73,98,219,311,177,262,423,3.02,1.9,1.13,0.77,3.07,6.05,1.59,1.79,0.61,3.74,5.02,11.22,15.93,9.07,13.42,21.67
"06037189201","Census Tract 1892.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1892.01",,,,1775,214,83,30,121,40,62,56,101,63,60,121,111,158,155,221,179,12.06,4.68,1.69,6.82,2.25,3.49,3.15,5.69,3.55,3.38,6.82,6.25,8.9,8.73,12.45,10.08
"06037189202","Census Tract 1892.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1892.02",,,,1367,47,112,9,11,26,18,34,11,26,10,70,101,138,112,191,451,3.44,8.19,0.66,0.8,1.9,1.32,2.49,0.8,1.9,0.73,5.12,7.39,10.1,8.19,13.97,32.99
"06037189300","Census Tract 1893, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1893",,,,1398,186,50,9,19,11,0,0,61,12,38,18,67,55,78,230,564,13.3,3.58,0.64,1.36,0.79,0,0,4.36,0.86,2.72,1.29,4.79,3.93,5.58,16.45,40.34
"06037189400","Census Tract 1894, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1894",,,,1540,59,103,43,0,0,7,25,28,22,51,90,104,85,288,200,435,3.83,6.69,2.79,0,0,0.45,1.62,1.82,1.43,3.31,5.84,6.75,5.52,18.7,12.99,28.25
"06037189501","Census Tract 1895.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1895.01",,,,1447,29,12,0,12,64,166,71,12,30,152,139,256,149,31,78,246,2,0.83,0,0.83,4.42,11.47,4.91,0.83,2.07,10.5,9.61,17.69,10.3,2.14,5.39,17
"06037189502","Census Tract 1895.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1895.02",,,,1259,122,133,68,16,30,43,76,22,62,131,82,178,97,81,66,52,9.69,10.56,5.4,1.27,2.38,3.42,6.04,1.75,4.92,10.41,6.51,14.14,7.7,6.43,5.24,4.13
"06037189600","Census Tract 1896, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1896",,,,2006,27,0,15,16,63,109,36,28,27,162,361,328,221,104,133,376,1.35,0,0.75,0.8,3.14,5.43,1.79,1.4,1.35,8.08,18,16.35,11.02,5.18,6.63,18.74
"06037189702","Census Tract 1897.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1897.02",,,,1363,54,58,54,60,54,35,9,48,9,23,171,274,114,23,100,277,3.96,4.26,3.96,4.4,3.96,2.57,0.66,3.52,0.66,1.69,12.55,20.1,8.36,1.69,7.34,20.32
"06037189703","Census Tract 1897.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1897.03",,,,1018,60,55,0,21,36,43,12,41,52,21,73,121,27,105,112,239,5.89,5.4,0,2.06,3.54,4.22,1.18,4.03,5.11,2.06,7.17,11.89,2.65,10.31,11,23.48
"06037189704","Census Tract 1897.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1897.04",,,,811,49,36,10,0,0,0,43,31,10,14,64,50,75,30,61,338,6.04,4.44,1.23,0,0,0,5.3,3.82,1.23,1.73,7.89,6.17,9.25,3.7,7.52,41.68
"06037189801","Census Tract 1898.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1898.01",,,,1388,12,67,11,37,171,23,37,72,10,228,107,215,79,101,79,139,0.86,4.83,0.79,2.67,12.32,1.66,2.67,5.19,0.72,16.43,7.71,15.49,5.69,7.28,5.69,10.01
"06037189802","Census Tract 1898.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1898.02",,,,1105,126,22,0,0,20,0,97,0,0,105,146,169,60,155,18,187,11.4,1.99,0,0,1.81,0,8.78,0,0,9.5,13.21,15.29,5.43,14.03,1.63,16.92
"06037189903","Census Tract 1899.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1899.03",,,,1636,153,24,27,53,10,40,101,0,59,55,42,237,249,196,165,225,9.35,1.47,1.65,3.24,0.61,2.44,6.17,0,3.61,3.36,2.57,14.49,15.22,11.98,10.09,13.75
"06037189904","Census Tract 1899.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1899.04",,,,1453,152,20,9,66,70,60,88,74,24,153,234,195,92,29,118,69,10.46,1.38,0.62,4.54,4.82,4.13,6.06,5.09,1.65,10.53,16.1,13.42,6.33,2,8.12,4.75
"06037189905","Census Tract 1899.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1899.05",,,,1386,127,64,42,19,12,28,30,63,32,60,158,293,150,75,46,187,9.16,4.62,3.03,1.37,0.87,2.02,2.16,4.55,2.31,4.33,11.4,21.14,10.82,5.41,3.32,13.49
"06037189906","Census Tract 1899.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1899.06",,,,1466,45,71,34,41,0,0,77,39,89,45,69,226,270,131,79,250,3.07,4.84,2.32,2.8,0,0,5.25,2.66,6.07,3.07,4.71,15.42,18.42,8.94,5.39,17.05
"06037189907","Census Tract 1899.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1899.07",,,,1357,28,64,40,43,16,56,27,43,0,68,153,336,183,133,109,58,2.06,4.72,2.95,3.17,1.18,4.13,1.99,3.17,0,5.01,11.27,24.76,13.49,9.8,8.03,4.27
"06037190101","Census Tract 1901.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1901.01",,,,1207,194,135,0,12,55,36,101,19,0,192,112,159,171,11,1,9,16.07,11.18,0,0.99,4.56,2.98,8.37,1.57,0,15.91,9.28,13.17,14.17,0.91,0.08,0.75
"06037190102","Census Tract 1901.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1901.02",,,,1460,186,17,31,56,87,47,29,0,16,48,174,252,35,227,97,158,12.74,1.16,2.12,3.84,5.96,3.22,1.99,0,1.1,3.29,11.92,17.26,2.4,15.55,6.64,10.82
"06037190201","Census Tract 1902.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1902.01",,,,1456,210,172,10,155,56,147,70,45,20,97,149,107,125,57,21,15,14.42,11.81,0.69,10.65,3.85,10.1,4.81,3.09,1.37,6.66,10.23,7.35,8.59,3.91,1.44,1.03
"06037190202","Census Tract 1902.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1902.02",,,,2205,291,262,0,111,114,156,72,69,173,252,0,345,145,100,57,58,13.2,11.88,0,5.03,5.17,7.07,3.27,3.13,7.85,11.43,0,15.65,6.58,4.54,2.59,2.63
"06037190302","Census Tract 1903.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1903.02",,,,1217,78,71,0,178,0,18,0,0,146,88,69,152,102,73,27,215,6.41,5.83,0,14.63,0,1.48,0,0,12,7.23,5.67,12.49,8.38,6,2.22,17.67
"06037190303","Census Tract 1903.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1903.03",,,,1564,44,298,155,151,110,17,91,59,0,64,37,176,133,100,63,66,2.81,19.05,9.91,9.65,7.03,1.09,5.82,3.77,0,4.09,2.37,11.25,8.5,6.39,4.03,4.22
"06037190401","Census Tract 1904.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1904.01",,,,1584,56,54,54,114,57,125,36,20,87,163,111,281,125,42,122,137,3.54,3.41,3.41,7.2,3.6,7.89,2.27,1.26,5.49,10.29,7.01,17.74,7.89,2.65,7.7,8.65
"06037190402","Census Tract 1904.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1904.02",,,,1161,40,180,11,74,44,75,32,17,8,98,147,225,102,75,25,8,3.45,15.5,0.95,6.37,3.79,6.46,2.76,1.46,0.69,8.44,12.66,19.38,8.79,6.46,2.15,0.69
"06037190510","Census Tract 1905.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1905.10",,,,1712,186,118,65,92,152,32,27,21,23,171,182,234,161,95,69,84,10.86,6.89,3.8,5.37,8.88,1.87,1.58,1.23,1.34,9.99,10.63,13.67,9.4,5.55,4.03,4.91
"06037190520","Census Tract 1905.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1905.20",,,,1527,165,158,28,92,45,64,68,79,23,153,174,214,48,76,62,78,10.81,10.35,1.83,6.02,2.95,4.19,4.45,5.17,1.51,10.02,11.39,14.01,3.14,4.98,4.06,5.11
"06037190701","Census Tract 1907.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1907.01",,,,767,52,74,54,50,29,31,16,52,37,7,63,141,58,42,35,26,6.78,9.65,7.04,6.52,3.78,4.04,2.09,6.78,4.82,0.91,8.21,18.38,7.56,5.48,4.56,3.39
"06037190702","Census Tract 1907.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1907.02",,,,720,39,6,24,24,82,23,13,11,27,28,103,45,162,22,49,62,5.42,0.83,3.33,3.33,11.39,3.19,1.81,1.53,3.75,3.89,14.31,6.25,22.5,3.06,6.81,8.61
"06037190801","Census Tract 1908.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1908.01",,,,1338,221,165,54,82,32,27,13,52,0,141,155,158,36,0,90,112,16.52,12.33,4.04,6.13,2.39,2.02,0.97,3.89,0,10.54,11.58,11.81,2.69,0,6.73,8.37
"06037190802","Census Tract 1908.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1908.02",,,,1528,146,98,60,0,26,55,43,15,94,141,114,350,171,93,53,69,9.55,6.41,3.93,0,1.7,3.6,2.81,0.98,6.15,9.23,7.46,22.91,11.19,6.09,3.47,4.52
"06037190901","Census Tract 1909.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1909.01",,,,1227,74,205,87,7,131,75,17,35,75,67,129,101,34,125,54,11,6.03,16.71,7.09,0.57,10.68,6.11,1.39,2.85,6.11,5.46,10.51,8.23,2.77,10.19,4.4,0.9
"06037190902","Census Tract 1909.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1909.02",,,,1608,166,183,10,85,9,102,38,52,57,56,178,207,164,119,141,41,10.32,11.38,0.62,5.29,0.56,6.34,2.36,3.23,3.54,3.48,11.07,12.87,10.2,7.4,8.77,2.55
